Unnamed: 0,Length,SentCount,Start,VerbRatio,NounRatio,ContentRatio,Redundancy,IDF,TTR,Entropy,ICR,ParentOverlap,MethodOverlap,RepoOverlap,PathOverlap,CodeOverlap,SemanticSim
5463,10,1,VERB,0.2,0.3,0.6,0.136506900191307,5.087663387924165,1.0,3.321928094887362,2.3,0.0,0.19999999998,0.0,0.0,0.39999999996,0.5867302695333931
5464,11,1,VERB,0.3636363636363636,0.1818181818181818,0.6363636363636364,0.0878994837403297,6.147329474135352,1.0,3.459431618637298,2.0,0.0,0.1818181818016528,0.0,0.0,0.2727272727024793,0.5634925523096221
5465,6,1,VERB,0.1666666666666666,0.5,0.6666666666666666,0.1648700833320617,5.7429525484418456,1.0,2.584962500721156,9.166666666666666,0.0,0.3333333332777777,0.0,0.0,0.6666666665555555,0.669612748237018
5466,11,1,VERB,0.1818181818181818,0.4545454545454545,0.6363636363636364,0.0885059311985969,6.014729544038846,1.0,3.459431618637298,5.727272727272728,0.0,0.1818181818016528,0.0,0.0,0.2727272727024793,0.545933467250237
5467,11,1,VERB,0.1818181818181818,0.4545454545454545,0.6363636363636364,0.1838096529245376,5.286484371489492,0.8181818181818182,3.095795255000934,3.090909090909091,0.0,0.0,0.0,0.0,0.4444444443950617,0.5158288773401394
5468,9,1,NOUN,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.1074945032596588,7.151729330422825,0.8888888888888888,2.94770277922009,3.888888888888889,0.0,0.0,0.0,0.0,0.0,0.4310837380543897
5469,8,1,NOUN,0.0,0.875,0.875,0.1961824744939804,5.986163979783394,1.0,3.0,6.375,0.0,0.124999999984375,0.0,0.0,0.374999999953125,0.6508537310939669
5470,14,1,VERB,0.2142857142857142,0.4285714285714285,0.7142857142857143,0.1238085404038429,6.297914583052949,1.0,3.8073549220576055,1.7857142857142858,0.0,0.1428571428469387,0.0,0.0,0.2142857142704081,0.543689850007499
5471,11,1,NOUN,0.2727272727272727,0.2727272727272727,0.6363636363636364,0.0427806563675403,7.073861617540663,1.0,3.459431618637298,2.4545454545454546,0.0,0.0909090909008264,0.0,0.0,0.1818181818016528,0.5374452394370742
5472,12,1,NOUN,0.0833333333333333,0.4166666666666667,0.5,0.0975485816597938,4.609936912724401,1.0,3.584962500721156,2.9166666666666665,0.0,0.0833333333263888,0.0,0.0833333333263888,0.2499999999791666,0.533675667401118
5473,9,1,VERB,0.2222222222222222,0.5555555555555556,0.7777777777777778,0.1122529357671737,8.29812601804658,1.0,3.169925001442312,2.2222222222222223,0.0,0.0,0.0,0.0,0.3333333332962963,0.4348173271970771
5474,8,1,VERB,0.125,0.5,0.875,0.1024721264839172,6.531814010387091,1.0,3.0,3.5,0.0,0.24999999996875,0.0,0.0,0.4999999999375,0.4326666234175126
5475,10,1,VERB,0.2,0.5,0.7,0.0907708778977394,5.502608523440378,1.0,3.321928094887362,3.2,0.0,0.19999999998,0.0,0.0,0.29999999997,0.5910790247777972
5476,8,1,VERB,0.125,0.375,0.625,0.1772859841585159,5.142132017943318,1.0,3.0,2.875,0.0,0.0,0.0,0.124999999984375,0.0,0.4697609716023647
5477,9,1,VERB,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.0260541681200265,5.115167476550603,1.0,3.169925001442312,2.2222222222222223,0.0,0.2222222221975308,0.0,0.0,0.3333333332962963,0.7188704224091266
5478,11,1,VERB,0.1818181818181818,0.5454545454545454,0.8181818181818182,0.133115530014038,6.597025177959723,1.0,3.459431618637298,3.4545454545454546,0.0,0.0,0.0,0.0909090909008264,0.0909090909008264,0.414342033344892
5479,10,1,VERB,0.2,0.4,0.6,0.0882188156247139,5.396575088117928,1.0,3.321928094887362,5.9,0.0,0.19999999998,0.0,0.09999999999,0.49999999995,0.6857180138306347
5480,8,1,VERB,0.0,0.625,0.75,0.088788129389286,6.656950303424267,1.0,3.0,7.625,0.0,0.24999999996875,0.0,0.0,0.374999999953125,0.7175777793347202
5481,11,1,VERB,0.1818181818181818,0.3636363636363636,0.7272727272727273,0.1358565241098404,6.326270335313168,1.0,3.459431618637298,2.4545454545454546,0.0,0.0909090909008264,0.0,0.0,0.0909090909008264,0.6482250165459753
5482,10,1,VERB,0.1,0.5,0.6,0.1038973852992057,5.8208542536449,1.0,3.321928094887362,6.5,0.0,0.09999999999,0.0,0.09999999999,0.29999999997,0.5699143693304888
5483,11,1,VERB,0.1818181818181818,0.1818181818181818,0.4545454545454545,0.1154315471649169,5.835650265182715,1.0,3.459431618637298,2.0,0.0,0.1818181818016528,0.0,0.0,0.2727272727024793,0.686655430995685
5484,18,3,VERB,0.0555555555555555,0.5,0.6111111111111112,0.0916502773761749,6.174153561186142,0.9444444444444444,4.058813890331201,3.4444444444444446,0.0,0.0588235294083045,0.0,0.0,0.5294117646747405,0.6204584588096557
5485,8,1,VERB,0.125,0.5,0.75,0.0557136498391628,7.334328201180031,1.0,3.0,8.0,0.0,0.124999999984375,0.0,0.0,0.24999999996875,0.6802391493090472
5486,10,1,VERB,0.2,0.5,0.7,0.0952288284897804,6.847888001399217,1.0,3.321928094887362,4.5,0.0,0.0,0.0,0.0,0.19999999998,0.6924118324750883
5487,20,2,VERB,0.2,0.4,0.65,0.1178286373615264,5.84082257825714,1.0,4.321928094887363,3.05,0.0,0.0499999999975,0.0,0.0,0.4499999999775,0.4194194968020402
5488,7,1,VERB,0.1428571428571428,0.5714285714285714,0.8571428571428571,0.1060965582728385,7.254237919321499,1.0,2.807354922057604,7.142857142857143,0.0,0.2857142856734694,0.0,0.1428571428367347,0.5714285713469388,0.5614795313321665
5489,8,1,VERB,0.125,0.625,0.75,0.1645706593990326,5.821096546426029,0.875,2.75,3.25,0.0,0.0,0.0,0.0,0.0,0.3919162610367498
5490,12,1,VERB,0.1666666666666666,0.6666666666666666,0.8333333333333334,0.1443791985511779,6.651914880687993,1.0,3.584962500721156,1.8333333333333333,0.0,0.2499999999791666,0.0,0.0,0.4999999999583333,0.6667637514651351
5491,10,1,VERB,0.1,0.5,0.6,0.0904371887445449,5.541128546989911,1.0,3.321928094887362,2.5,0.0,0.09999999999,0.0,0.09999999999,0.29999999997,0.6156164144324572
5492,13,1,NOUN,0.0,0.4615384615384615,0.5384615384615384,0.1090359687805175,6.216742601197148,1.0,3.7004397181410926,5.846153846153846,0.0,0.307692307668639,0.0,0.0769230769171597,0.5384615384201183,0.598467577101403
5493,9,1,VERB,0.1111111111111111,0.5555555555555556,0.7777777777777778,0.118006058037281,6.821175701164325,1.0,3.169925001442312,4.777777777777778,0.0,0.1111111110987654,0.0,0.1111111110987654,0.3333333332962963,0.6770541208567443
5494,9,1,VERB,0.3333333333333333,0.4444444444444444,0.8888888888888888,0.0919332355260849,6.508485293842804,1.0,3.169925001442312,5.555555555555555,0.0,0.2222222221975308,0.0,0.0,0.4444444443950617,0.4503343193254768
5495,8,1,VERB,0.25,0.625,1.0,0.1158297285437583,7.429474281526499,0.75,2.5,5.375,0.0,0.3333333332777777,0.0,0.1666666666388888,0.4999999999166666,0.4989700964280601
5496,10,1,VERB,0.3,0.4,0.7,0.1112710312008857,6.231182485856957,1.0,3.321928094887362,1.6,0.0,0.09999999999,0.0,0.09999999999,0.29999999997,0.2636112517315187
5497,9,1,VERB,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.0979725867509841,8.680105941449774,1.0,3.169925001442312,3.333333333333333,0.0,0.1111111110987654,0.0,0.0,0.3333333332962963,0.3520040172928552
5498,11,1,VERB,0.0909090909090909,0.5454545454545454,0.7272727272727273,0.134383276104927,8.78179296025622,1.0,3.459431618637298,2.636363636363636,0.0,0.0,0.0,0.0,0.3636363636033057,0.2897025317197788
5499,10,1,VERB,0.1,0.6,0.8,0.1603656709194183,6.8449157507951925,0.9,3.121928094887362,3.0,0.0,0.1111111110987654,0.0,0.0,0.3333333332962963,0.7859761977377173
5500,8,1,VERB,0.25,0.625,0.875,0.1207403317093849,6.451782569977167,1.0,3.0,6.125,0.0,0.24999999996875,0.0,0.0,0.624999999921875,0.6934111945755365
5501,7,1,VERB,0.2857142857142857,0.7142857142857143,1.0,0.1961499154567718,6.706566915005398,1.0,2.807354922057604,7.857142857142857,0.0,0.1428571428367347,0.0,0.0,0.4285714285102041,0.6618673012749917
5502,9,1,VERB,0.1111111111111111,0.4444444444444444,0.7777777777777778,0.1227545961737632,6.091891941631169,1.0,3.169925001442312,9.22222222222222,0.0,0.2222222221975308,0.0,0.0,0.4444444443950617,0.6227375189548794
5503,24,2,VERB,0.1666666666666666,0.4166666666666667,0.6666666666666666,0.1305457800626754,5.887482735093086,0.875,4.334962500721156,2.583333333333333,0.0,0.0952380952335601,0.0,0.0,0.2857142857006802,0.5907064985300735
5504,12,1,VERB,0.3333333333333333,0.3333333333333333,0.75,0.0999456122517585,7.22653683303676,1.0,3.584962500721156,1.6666666666666667,0.0,0.0833333333263888,0.0,0.0,0.0833333333263888,0.5766806673850698
5505,15,2,VERB,0.2,0.4666666666666667,0.6666666666666666,0.1603586822748184,5.935671192554143,0.9333333333333332,3.773557262275185,3.8,0.0,0.0714285714234693,0.0,0.0,0.2142857142704081,0.6032453972506846
5506,11,1,VERB,0.0909090909090909,0.4545454545454545,0.6363636363636364,0.151225596666336,5.162460026120681,1.0,3.459431618637298,3.4545454545454546,0.0,0.1818181818016528,0.0,0.0,0.3636363636033057,0.6706593613598564
5507,8,1,VERB,0.125,0.375,0.75,0.0924155041575431,5.653612955598772,1.0,3.0,2.75,0.0,0.124999999984375,0.0,0.0,0.24999999996875,0.5795741625140758
5508,11,1,ADJ,0.0909090909090909,0.2727272727272727,0.5454545454545454,0.0980364084243774,6.241669785599019,1.0,3.459431618637298,4.0,0.0,0.1818181818016528,0.0,0.0,0.3636363636033057,0.6081089786669812
5509,13,1,VERB,0.1538461538461538,0.3846153846153846,0.6153846153846154,0.1141300797462463,5.586523717875119,1.0,3.7004397181410926,2.6153846153846154,0.0,0.2307692307514793,0.0,0.0,0.4615384615029586,0.6095073645427945
5510,10,1,VERB,0.4,0.2,0.8,0.2037488669157028,7.44062565132146,0.9,3.121928094887362,3.3,0.0,0.1111111110987654,0.0,0.1111111110987654,0.4444444443950617,0.5608002237835025
5511,10,1,VERB,0.2,0.2,0.6,0.1025441959500312,6.094164358819366,1.0,3.321928094887362,5.8,0.0,0.19999999998,0.0,0.0,0.29999999997,0.6284133573682688
5512,7,1,VERB,0.0,0.2857142857142857,0.8571428571428571,0.1355938613414764,8.235010741249726,0.8571428571428571,2.5216406363433186,5.857142857142857,0.0,0.1666666666388888,0.0,0.0,0.3333333332777777,0.6191880553487042
5513,5,1,VERB,0.4,0.6,1.0,0.2003186196088791,7.802328516804711,1.0,2.321928094887362,8.4,0.0,0.39999999992,0.0,0.0,0.59999999988,0.5329354049765234
5514,12,1,VERB,0.25,0.4166666666666667,0.75,0.1268811970949173,7.218890651406343,1.0,3.584962500721156,8.666666666666666,0.0,0.1666666666527777,0.0,0.0833333333263888,0.5833333332847223,0.6544732740008027
5515,12,1,VERB,0.25,0.4166666666666667,0.75,0.0918299630284309,6.678584952935817,1.0,3.584962500721156,1.9166666666666667,0.0,0.1666666666527777,0.0,0.0,0.3333333333055555,0.7505321233136923
5516,12,1,VERB,0.1666666666666666,0.5833333333333334,0.75,0.2318581789731979,5.58464258600917,1.0,3.584962500721156,5.5,0.0,0.1666666666527777,0.0,0.0,0.3333333333055555,0.505937906896714
5517,9,1,NOUN,0.0,0.6666666666666666,0.7777777777777778,0.1842322051525116,6.095671315534248,1.0,3.169925001442312,4.111111111111111,0.0,0.2222222221975308,0.0,0.1111111110987654,0.2222222221975308,0.602429308852639
5518,9,1,VERB,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.0525740459561347,5.812538046891664,1.0,3.169925001442312,4.666666666666667,0.0,0.3333333332962963,0.0,0.1111111110987654,0.3333333332962963,0.7460395003179551
5519,5,1,ADJ,0.0,0.6,0.8,0.1449589729309082,7.864937356330957,1.0,2.321928094887362,3.2,0.0,0.0,0.0,0.39999999992,0.0,0.3376333375831764
5520,6,1,VERB,0.0,0.6666666666666666,0.6666666666666666,0.1479114145040512,5.360820309387923,1.0,2.584962500721156,3.0,0.0,0.4999999999166666,0.0,0.0,0.8333333331944445,0.6747860978584147
5521,10,1,VERB,0.2,0.5,0.7,0.2224197834730148,7.394512313572861,1.0,3.321928094887362,4.9,0.0,0.09999999999,0.0,0.0,0.39999999996,0.754469034519266
5522,8,1,VERB,0.125,0.5,0.625,0.2744598090648651,5.456767772803799,1.0,3.0,5.125,0.0,0.124999999984375,0.0,0.124999999984375,0.4999999999375,0.6191916281662765
5523,15,1,VERB,0.2,0.4,0.7333333333333333,0.1330135762691497,5.261292511122892,0.8666666666666667,3.640223928941851,2.066666666666667,0.0,0.0769230769171597,0.0,0.1538461538343195,0.2307692307514793,0.3617155097273107
5524,7,1,NUM,0.5714285714285714,0.0,0.5714285714285714,0.2722496688365936,8.943428913167462,0.8571428571428571,2.521640636343318,3.2857142857142856,0.0,0.0,0.0,0.0,0.3333333332777777,0.5256116660446261
5525,10,1,VERB,0.1,0.5,0.7,0.2091187089681625,5.854597100058365,1.0,3.321928094887362,1.6,0.0,0.19999999998,0.0,0.0,0.29999999997,0.5651655674293307
5526,12,1,VERB,0.1666666666666666,0.4166666666666667,0.75,0.1665421277284622,6.603458954081119,0.9166666666666666,3.4182958340544896,8.083333333333334,0.0,0.0909090909008264,0.0,0.0,0.5454545454049586,0.7419147249095822
5527,5,1,ADJ,0.0,0.4,0.8,0.2537387013435364,6.869285252332171,1.0,2.321928094887362,6.8,0.0,0.0,0.0,0.0,0.0,0.5774125440396848
5528,7,1,VERB,0.1428571428571428,0.4285714285714285,0.8571428571428571,0.1838441491127014,7.089168531599674,1.0,2.807354922057604,3.4285714285714284,0.0,0.1428571428367347,0.0,0.1428571428367347,0.4285714285102041,0.6251531897147613
5529,9,1,VERB,0.1111111111111111,0.5555555555555556,0.7777777777777778,0.1513460725545883,5.832560216273659,1.0,3.169925001442312,2.4444444444444446,0.0,0.0,0.0,0.0,0.1111111110987654,0.4734780580894833
5530,12,1,VERB,0.25,0.4166666666666667,0.75,0.1500127166509628,6.495395123485015,1.0,3.584962500721156,3.4166666666666665,0.0,0.0833333333263888,0.0,0.0833333333263888,0.3333333333055555,0.7468663703397529
5531,8,1,VERB,0.25,0.625,0.875,0.1579481214284896,5.895656352527896,1.0,3.0,2.375,0.0,0.124999999984375,0.0,0.124999999984375,0.4999999999375,0.5976437073573829
5532,9,1,VERB,0.2222222222222222,0.5555555555555556,0.7777777777777778,0.1264386922121048,5.696270104126231,1.0,3.169925001442312,3.333333333333333,0.0,0.2222222221975308,0.0,0.0,0.2222222221975308,0.5982146861661916
5533,9,1,VERB,0.1111111111111111,0.4444444444444444,0.7777777777777778,0.1516301482915878,4.995233267422202,1.0,3.169925001442312,2.111111111111111,0.0,0.0,0.0,0.0,0.1111111110987654,0.4142016666296051
5534,11,1,NOUN,0.0,0.5454545454545454,0.8181818181818182,0.1218847557902336,7.014708435746473,0.9090909090909092,3.277613436819116,2.0,0.0,0.19999999998,0.0,0.0,0.29999999997,0.5183230388312812
5535,33,2,VERB,0.1515151515151515,0.3636363636363636,0.6363636363636364,0.1373272687196731,6.589629890495592,0.8181818181818182,4.635006998015215,0.8484848484848485,0.0,0.0740740740713305,0.0,0.0,0.2222222222139917,0.6678603787331804
5536,10,1,VERB,0.2,0.3,0.8,0.1687442064285278,7.417103142020809,0.9,3.121928094887362,2.1,0.0,0.1111111110987654,0.0,0.0,0.2222222221975308,0.6643461633199728
5537,10,1,VERB,0.2,0.3,0.6,0.1102300807833671,6.350980170260697,1.0,3.321928094887362,5.0,0.0,0.19999999998,0.0,0.0,0.79999999992,0.7536534103401501
5538,9,1,VERB,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.1437840461730957,6.153648645552424,1.0,3.169925001442312,2.0,0.0,0.2222222221975308,0.0,0.0,0.4444444443950617,0.6273563277596504
5539,12,1,VERB,0.1666666666666666,0.3333333333333333,0.5833333333333334,0.141782745718956,5.01310778831143,0.9166666666666666,3.418295834054489,1.5833333333333333,0.0,0.0909090909008264,0.0,0.0,0.3636363636033057,0.5424374007215704
5540,13,1,VERB,0.0769230769230769,0.5384615384615384,0.6923076923076923,0.1349458992481231,6.583728678423232,1.0,3.7004397181410926,4.153846153846154,0.0,0.0769230769171597,0.0,0.0,0.4615384615029586,0.5606716442204606
5541,11,1,VERB,0.0909090909090909,0.4545454545454545,0.6363636363636364,0.1067362278699874,5.66632827359626,1.0,3.459431618637298,4.909090909090909,0.0,0.2727272727024793,0.0,0.0,0.5454545454049586,0.6383777417877742
5542,6,1,VERB,0.1666666666666666,0.3333333333333333,0.8333333333333334,0.1659305393695831,7.2858538713151475,0.8333333333333334,2.2516291673878226,3.6666666666666665,0.0,0.39999999992,0.0,0.0,0.59999999988,0.6158361025981649
5543,7,1,NOUN,0.1428571428571428,0.5714285714285714,0.7142857142857143,0.1403178423643112,5.199468489149794,1.0,2.807354922057604,4.428571428571429,0.0,0.1428571428367347,0.0,0.0,0.5714285713469388,0.6539142184596964
5544,12,1,VERB,0.0833333333333333,0.3333333333333333,0.4166666666666667,0.0730628743767738,5.31406483110946,0.8333333333333334,3.2516291673878226,1.25,0.0,0.09999999999,0.0,0.0,0.19999999998,0.5524113604898687
5545,8,1,VERB,0.125,0.5,0.75,0.1939230859279632,5.639877913646112,1.0,3.0,5.75,0.0,0.24999999996875,0.0,0.0,0.374999999953125,0.7001674535382443
5546,10,1,VERB,0.2,0.3,0.7,0.1661383807659149,5.777702920304847,1.0,3.321928094887362,4.7,0.0,0.19999999998,0.0,0.0,0.29999999997,0.6853173466516751
5547,12,1,VERB,0.0833333333333333,0.4166666666666667,0.75,0.1902313083410263,5.470295105811611,1.0,3.584962500721156,1.9166666666666667,0.0,0.0833333333263888,0.0,0.0,0.1666666666527777,0.566419075536847
5548,9,1,AUX,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.0568221099674701,6.037422924110986,1.0,3.169925001442312,6.777777777777778,0.0,0.2222222221975308,0.0,0.0,0.4444444443950617,0.5988963788879482
5549,11,1,VERB,0.0909090909090909,0.3636363636363636,0.5454545454545454,0.0933362245559692,5.610565801447297,1.0,3.459431618637298,2.090909090909091,0.0,0.0909090909008264,0.0,0.0,0.1818181818016528,0.6563595758496803
5550,12,1,ADV,0.25,0.3333333333333333,0.5833333333333334,0.0811122804880142,5.612519289220587,1.0,3.584962500721156,3.9166666666666665,0.0,0.2499999999791666,0.0,0.0,0.4999999999583333,0.7473641551901313
5551,11,1,ADJ,0.0,0.3636363636363636,0.7272727272727273,0.2165703475475311,5.399815215260995,1.0,3.459431618637298,5.545454545454546,0.0,0.1818181818016528,0.0,0.0,0.3636363636033057,0.7046779103994815
5552,8,1,VERB,0.125,0.625,0.75,0.1423442810773849,8.181367307574108,1.0,3.0,5.875,0.0,0.0,0.0,0.0,0.24999999996875,0.5643636430479584
5553,12,1,VERB,0.1666666666666666,0.3333333333333333,0.75,0.1548534631729126,5.696374192716999,1.0,3.584962500721156,4.416666666666667,0.0,0.1666666666527777,0.0,0.0,0.4999999999583333,0.6033377650672564
5554,6,1,VERB,0.1666666666666666,0.5,0.8333333333333334,0.0920111164450645,7.095722045244318,1.0,2.584962500721156,10.166666666666666,0.0,0.0,0.0,0.0,0.3333333332777777,0.4566799829081068
5555,12,1,VERB,0.1666666666666666,0.3333333333333333,0.8333333333333334,0.1023587957024574,7.221424329821697,0.9166666666666666,3.418295834054489,3.583333333333333,0.0,0.3636363636033057,0.0,0.0,0.4545454545041322,0.6185265793025801
5556,12,1,VERB,0.0833333333333333,0.4166666666666667,0.6666666666666666,0.1808906495571136,4.965861859201717,1.0,3.584962500721156,5.75,0.0,0.1666666666527777,0.0,0.0,0.2499999999791666,0.6140147973497093
5557,12,1,ADV,0.1666666666666666,0.5,0.75,0.1858459413051605,5.946108665128939,1.0,3.584962500721156,5.583333333333333,0.0,0.1666666666527777,0.0,0.0,0.5833333332847223,0.6807782894961781
5558,12,1,VERB,0.25,0.5833333333333334,0.8333333333333334,0.1300387531518936,6.725620331816082,1.0,3.584962500721156,2.9166666666666665,0.0,0.3333333333055555,0.0,0.0,0.4999999999583333,0.5787492101117465
5559,10,1,VERB,0.1,0.5,0.7,0.1956991702318191,5.39654473096098,0.9,3.121928094887362,2.7,0.0,0.3333333332962963,0.0,0.0,0.6666666665925925,0.605494686917654
5560,9,1,VERB,0.1111111111111111,0.5555555555555556,0.7777777777777778,0.1470661461353302,7.282940777901134,1.0,3.169925001442312,6.0,0.0,0.3333333332962963,0.0,0.0,0.5555555554938272,0.6858938442809399
5561,7,1,VERB,0.1428571428571428,0.4285714285714285,0.7142857142857143,0.2408860176801681,5.161628788255142,1.0,2.807354922057604,2.4285714285714284,0.0,0.2857142856734694,0.0,0.0,0.4285714285102041,0.76726818988773
5562,5,1,NOUN,0.2,0.6,0.8,0.1240325793623924,5.583152768452283,1.0,2.321928094887362,8.8,0.0,0.39999999992,0.0,0.0,0.59999999988,0.7529137773763964
5563,8,1,VERB,0.125,0.375,0.625,0.1602984368801117,5.21871129536069,1.0,3.0,3.75,0.0,0.374999999953125,0.0,0.0,0.624999999921875,0.7206084470957413
5564,8,1,VERB,0.125,0.5,0.625,0.1668812036514282,4.948498801352397,0.875,2.75,1.75,0.0,0.2857142856734694,0.0,0.0,0.2857142856734694,0.6680230699518195
5565,10,1,VERB,0.2,0.4,0.6,0.1433124840259552,4.795570939382774,1.0,3.321928094887362,1.9,0.0,0.19999999998,0.0,0.0,0.29999999997,0.8511033145119289
5566,9,1,INTJ,0.2222222222222222,0.4444444444444444,0.7777777777777778,0.1729033291339874,6.234944045700601,1.0,3.169925001442312,3.7777777777777777,0.0,0.1111111110987654,0.0,0.1111111110987654,0.4444444443950617,0.5353986952685018
5567,11,1,NOUN,0.1818181818181818,0.3636363636363636,0.7272727272727273,0.1969435065984726,5.64422072484603,1.0,3.459431618637298,4.727272727272728,0.0,0.2727272727024793,0.0,0.0,0.5454545454049586,0.6472694662844619
5568,8,1,VERB,0.375,0.5,0.875,0.075967937707901,7.538001592443756,1.0,3.0,2.5,0.0,0.24999999996875,0.0,0.0,0.24999999996875,0.557621554789347
5569,12,1,VERB,0.25,0.4166666666666667,0.75,0.1623172163963318,6.383252945348185,0.8333333333333334,3.2516291673878226,3.5,0.0,0.09999999999,0.0,0.0,0.29999999997,0.7011823808221146
5570,8,1,NOUN,0.125,0.625,0.875,0.1405367404222488,7.370865850168913,1.0,3.0,3.5,0.0,0.374999999953125,0.0,0.0,0.4999999999375,0.6324434634273086
5571,10,1,NOUN,0.2,0.2,0.4,0.0980775207281112,7.721031149949323,1.0,3.321928094887362,2.7,0.0,0.09999999999,0.0,0.09999999999,0.19999999998,0.4136516883444344
5572,9,1,VERB,0.1111111111111111,0.5555555555555556,0.6666666666666666,0.1359118074178695,5.574860510635308,1.0,3.169925001442312,4.111111111111111,0.0,0.1111111110987654,0.0,0.0,0.3333333332962963,0.6130966430699705
5573,5,1,VERB,0.2,0.4,0.6,0.0306179821491241,7.409498718337309,1.0,2.321928094887362,23.0,0.0,0.0,0.0,0.0,0.39999999992,0.4448650111109051
5574,8,1,VERB,0.125,0.5,0.625,0.208881065249443,4.767695115804794,1.0,3.0,1.5,0.0,0.24999999996875,0.0,0.0,0.374999999953125,0.533851767693766
5575,7,1,VERB,0.1428571428571428,0.5714285714285714,0.7142857142857143,0.0919361859560012,7.047665068264881,1.0,2.807354922057604,5.0,0.0,0.2857142856734694,0.0,0.1428571428367347,0.5714285713469388,0.6325150901354646
5576,16,1,VERB,0.1875,0.25,0.625,0.1823974251747131,5.06300896457153,0.75,3.452819531114783,2.0625,0.0,0.3333333333055555,0.0,0.0,0.6666666666111111,0.6789214500724456
5577,10,1,VERB,0.2,0.6,0.8,0.1610043197870254,5.737314763034076,1.0,3.321928094887362,9.0,0.0,0.19999999998,0.0,0.09999999999,0.59999999994,0.7305728052451747
5578,11,1,NOUN,0.0909090909090909,0.5454545454545454,0.6363636363636364,0.1546203345060348,6.374587872017798,1.0,3.459431618637298,2.272727272727273,0.0,0.3636363636033057,0.0,0.0909090909008264,0.4545454545041322,0.7645653754190418
5579,6,1,VERB,0.3333333333333333,0.5,1.0,0.1097894981503486,7.066391026357714,1.0,2.584962500721156,19.0,0.0,0.1666666666388888,0.0,0.0,0.3333333332777777,0.4945356594437344
5580,11,1,VERB,0.1818181818181818,0.2727272727272727,0.5454545454545454,0.1229077875614166,5.446392074742997,1.0,3.459431618637298,1.818181818181818,0.0,0.1818181818016528,0.0,0.0,0.2727272727024793,0.6809558167549125
5581,9,1,VERB,0.0,0.3333333333333333,0.5555555555555556,0.074510283768177,4.139033076932749,1.0,3.169925001442312,2.333333333333333,0.0,0.2222222221975308,0.0,0.0,0.5555555554938272,0.6530590316676678
5582,6,1,NOUN,0.3333333333333333,0.5,0.8333333333333334,0.1198243051767349,5.646782309643153,1.0,2.584962500721156,5.833333333333333,0.0,0.1666666666388888,0.0,0.0,0.3333333332777777,0.7202018074484788
5583,6,1,VERB,0.0,0.6666666666666666,0.8333333333333334,0.1137574538588523,6.917325806320289,1.0,2.584962500721156,14.166666666666666,0.0,0.3333333332777777,0.0,0.1666666666388888,0.3333333332777777,0.6801526552176289
5584,12,1,VERB,0.1666666666666666,0.4166666666666667,0.5833333333333334,0.141009971499443,4.337199258132421,0.9166666666666666,3.418295834054489,2.9166666666666665,0.0,0.1818181818016528,0.0,0.0,0.4545454545041322,0.7579971102441319
5585,8,1,VERB,0.125,0.5,0.75,0.2031457871198654,5.958722816913259,1.0,3.0,3.625,0.0,0.124999999984375,0.0,0.0,0.24999999996875,0.555116106587021
5586,8,1,VERB,0.375,0.5,0.875,0.0804176181554794,6.5090434462274285,1.0,3.0,5.25,0.0,0.124999999984375,0.0,0.0,0.124999999984375,0.703432862316019
5587,11,1,VERB,0.1818181818181818,0.4545454545454545,0.7272727272727273,0.1505018323659896,6.193526515569501,1.0,3.459431618637298,1.9090909090909087,0.0,0.1818181818016528,0.0,0.0,0.4545454545041322,0.7182430795335717
5588,9,1,VERB,0.0,0.6666666666666666,0.6666666666666666,0.1456044167280197,5.898908629506116,1.0,3.169925001442312,2.6666666666666665,0.0,0.1111111110987654,0.0,0.1111111110987654,0.5555555554938272,0.742219897116291
5589,8,1,VERB,0.0,0.75,0.875,0.2375159263610839,7.480444890629956,1.0,3.0,1.375,0.0,0.24999999996875,0.0,0.124999999984375,0.24999999996875,0.4224475789455599
5590,12,1,NOUN,0.0833333333333333,0.4166666666666667,0.6666666666666666,0.1163582131266594,6.313345535203993,1.0,3.584962500721156,3.083333333333333,0.0,0.0833333333263888,0.0,0.0833333333263888,0.4166666666319444,0.6673059962346641
5591,9,1,VERB,0.0,0.5555555555555556,0.6666666666666666,0.1726716309785843,6.411688339920597,1.0,3.169925001442312,4.666666666666667,0.0,0.0,0.0,0.0,0.4444444443950617,0.4832178034933161
5592,9,1,VERB,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.2489661127328872,7.162342445505075,1.0,3.169925001442312,5.444444444444445,0.0,0.1111111110987654,0.0,0.0,0.4444444443950617,0.6466065935425768
5593,6,1,ADJ,0.0,0.5,0.8333333333333334,0.1764943152666092,7.381166378444422,1.0,2.584962500721156,5.833333333333333,0.0,0.1666666666388888,0.0,0.1666666666388888,0.1666666666388888,0.5302186827238701
5594,8,1,AUX,0.125,0.375,0.625,0.1616976261138916,6.791650236724443,1.0,3.0,10.625,0.0,0.0,0.0,0.124999999984375,0.4999999999375,0.5462798676690609
